id,name,source,score
csv_1147,csv_resume_1147,csv,0.045196524561611225
csv_1148,csv_resume_1148,csv,0.0014550442980933256
csv_1149,csv_resume_1149,csv,0.006130341119843768
csv_1150,csv_resume_1150,csv,0.0006103662823390109
csv_1151,csv_resume_1151,csv,0.0030343503646925443
csv_1152,csv_resume_1152,csv,0.019311195676929942
csv_1153,csv_resume_1153,csv,0.009922570818083674
csv_1154,csv_resume_1154,csv,0.0012005452152642569
csv_1155,csv_resume_1155,csv,0.003504866441066411
csv_1156,csv_resume_1156,csv,0.00036581021705701635
csv_1157,csv_resume_1157,csv,0.001496998248899885
csv_1158,csv_resume_1158,csv,0.005856360496645037
csv_1159,csv_resume_1159,csv,0.00024172424089497193
csv_1160,csv_resume_1160,csv,0.0007053531246267033
csv_1161,csv_resume_1161,csv,0.007761683757645558
csv_1162,csv_resume_1162,csv,0.0006014735192925011
csv_1163,csv_resume_1163,csv,0.0007015823584054588
csv_1164,csv_resume_1164,csv,0.005274466731547336
csv_1165,csv_resume_1165,csv,0.009841420789059446
csv_1166,csv_resume_1166,csv,0.0014604104851399888
csv_1167,csv_resume_1167,csv,0.0031531895721487705
csv_1168,csv_resume_1168,csv,0.001110562891010134
csv_1169,csv_resume_1169,csv,0.00031302272198838063
csv_1170,csv_resume_1170,csv,0.002964393150594171
csv_1171,csv_resume_1171,csv,0.044311441069533816
csv_1172,csv_resume_1172,csv,0.01888109767106423
csv_1173,csv_resume_1173,csv,0.004978967887857287
csv_1174,csv_resume_1174,csv,0.0019514125639133947
csv_1175,csv_resume_1175,csv,0.0010054509344438653
csv_1176,csv_resume_1176,csv,0.008072752514576563
csv_1177,csv_resume_1177,csv,0.0012387733952594284
csv_1178,csv_resume_1178,csv,0.0018840129602365494
csv_1179,csv_resume_1179,csv,0.004806288914464952
csv_1180,csv_resume_1180,csv,0.005159289391482253
csv_1181,csv_resume_1181,csv,0.0005299625862762687
csv_1182,csv_resume_1182,csv,0.010681707795761077
csv_1183,csv_resume_1183,csv,0.0005427122146069022
csv_1184,csv_resume_1184,csv,0.0019094564773142041
csv_1185,csv_resume_1185,csv,0.0021186133698733404
csv_1186,csv_resume_1186,csv,0.0023801069757587437
csv_1187,csv_resume_1187,csv,0.0036853452050179857
csv_1188,csv_resume_1188,csv,0.0011035414752928409
csv_1189,csv_resume_1189,csv,0.007080218713497373
csv_1190,csv_resume_1190,csv,0.0035064948875118407
csv_1191,csv_resume_1191,csv,0.003010408678024443
csv_1192,csv_resume_1192,csv,0.0005416075105877084
csv_1193,csv_resume_1193,csv,0.005458162742199339
csv_1194,csv_resume_1194,csv,0.0056448429829694165
csv_1195,csv_resume_1195,csv,0.0025338051704621467
csv_1196,csv_resume_1196,csv,0.006434359592867371
csv_1197,csv_resume_1197,csv,0.0032047428221402695
csv_1198,csv_resume_1198,csv,0.0007745802005714753
csv_1199,csv_resume_1199,csv,0.0014980764379580853
csv_1200,csv_resume_1200,csv,0.0012754513767004546
csv_1201,csv_resume_1201,csv,0.014986293787147484
csv_1202,csv_resume_1202,csv,0.008451107088581818
csv_1203,csv_resume_1203,csv,0.000994493173091964
csv_1204,csv_resume_1204,csv,0.001669208995472659
csv_1205,csv_resume_1205,csv,0.0051205177725106394
csv_1206,csv_resume_1206,csv,0.0026608698951478284
csv_1207,csv_resume_1207,csv,0.01691083214940292
csv_1208,csv_resume_1208,csv,0.00033678996407647473
csv_1209,csv_resume_1209,csv,0.0006513760020526009
csv_1210,csv_resume_1210,csv,0.0027719625382388808
csv_1211,csv_resume_1211,csv,0.006722734290813132
csv_1212,csv_resume_1212,csv,0.0027595934167893204
csv_1213,csv_resume_1213,csv,0.0003922134015735914
csv_1214,csv_resume_1214,csv,0.012212411914707679
csv_1215,csv_resume_1215,csv,0.012382386839529691
csv_1216,csv_resume_1216,csv,0.00371716564128757
csv_1217,csv_resume_1217,csv,0.009320911374040116
csv_1218,csv_resume_1218,csv,0.06749933997598968
csv_1219,csv_resume_1219,csv,0.000854146260750455
csv_1220,csv_resume_1220,csv,0.01310793719741198
csv_1221,csv_resume_1221,csv,0.006514112436669505
csv_1222,csv_resume_1222,csv,0.0014267442758533534
csv_1223,csv_resume_1223,csv,0.0002743273406145182
csv_1224,csv_resume_1224,csv,0.0017047871062472254
csv_1225,csv_resume_1225,csv,0.00047444535140668813
csv_1226,csv_resume_1226,csv,0.0007047736664872666
csv_1227,csv_resume_1227,csv,0.0009585474097795571
csv_1228,csv_resume_1228,csv,0.0021286201766571155
csv_1229,csv_resume_1229,csv,0.004154304772029374
csv_1230,csv_resume_1230,csv,0.00608266669717134
csv_1231,csv_resume_1231,csv,0.0006947382307924549
csv_1232,csv_resume_1232,csv,0.001247893849999508
csv_1233,csv_resume_1233,csv,0.0003759150821853101
csv_1234,csv_resume_1234,csv,0.04736976225412322
csv_1235,csv_resume_1235,csv,0.00034193296624342325
csv_1236,csv_resume_1236,csv,0.0014483059912080139
csv_1237,csv_resume_1237,csv,0.006969541661754289
csv_1238,csv_resume_1238,csv,0.006698423495282461
csv_1239,csv_resume_1239,csv,0.044948082087266875
csv_1240,csv_resume_1240,csv,0.004828679397424316
csv_1241,csv_resume_1241,csv,0.0010558906927875557
csv_1242,csv_resume_1242,csv,0.006629058920461332
csv_1243,csv_resume_1243,csv,0.010640752060308137
csv_1244,csv_resume_1244,csv,0.0029917902960423693
csv_1245,csv_resume_1245,csv,0.00256163511914107
csv_1246,csv_resume_1246,csv,0.0008172128470694136
csv_1247,csv_resume_1247,csv,0.004761685559459861
csv_1248,csv_resume_1248,csv,0.00138661306881389
csv_1249,csv_resume_1249,csv,0.00030614808695464803
csv_1250,csv_resume_1250,csv,0.0033503385826899805
csv_1251,csv_resume_1251,csv,0.007930532851596624
csv_1252,csv_resume_1252,csv,0.0030314544441164487
csv_1253,csv_resume_1253,csv,0.0018428598219968441
csv_1254,csv_resume_1254,csv,0.0006938088804863839
csv_1255,csv_resume_1255,csv,0.002030256942680976
csv_1256,csv_resume_1256,csv,0.009778725612375808
csv_1257,csv_resume_1257,csv,0.001164072865155091
csv_1258,csv_resume_1258,csv,0.011088064118543066
csv_1259,csv_resume_1259,csv,0.014118823572430128
csv_1260,csv_resume_1260,csv,0.0011366367227818436
csv_1261,csv_resume_1261,csv,0.000577122145675075
csv_1262,csv_resume_1262,csv,0.0007345739970406182
csv_1263,csv_resume_1263,csv,0.0023889342596326076
csv_1264,csv_resume_1264,csv,0.003583132327421638
csv_1265,csv_resume_1265,csv,0.007073174715054572
csv_1266,csv_resume_1266,csv,0.010761985493155192
csv_1267,csv_resume_1267,csv,0.0004921784180855122
csv_1268,csv_resume_1268,csv,0.002281706802331891
csv_1269,csv_resume_1269,csv,0.0025185398282877875
csv_1270,csv_resume_1270,csv,0.00202016169103314
csv_1271,csv_resume_1271,csv,0.006058892142982844
csv_1272,csv_resume_1272,csv,0.006978574709745771
csv_1273,csv_resume_1273,csv,0.02146859335872915
csv_1274,csv_resume_1274,csv,0.006747750730933316
csv_1275,csv_resume_1275,csv,0.0007564669985399271
csv_1276,csv_resume_1276,csv,0.003854341406818007
csv_1277,csv_resume_1277,csv,0.001425171913815605
csv_1278,csv_resume_1278,csv,0.01594267987335112
csv_1279,csv_resume_1279,csv,0.010690143237279374
csv_1280,csv_resume_1280,csv,0.0030771332879805076
csv_1281,csv_resume_1281,csv,0.0004749776519226537
csv_1282,csv_resume_1282,csv,0.004715242240627648
csv_1283,csv_resume_1283,csv,0.000720974918747046
csv_1284,csv_resume_1284,csv,0.002478622741396549
csv_1285,csv_resume_1285,csv,0.0019045983929886516
csv_1286,csv_resume_1286,csv,0.0006206100153389101
csv_1287,csv_resume_1287,csv,0.0003508553074481291
csv_1288,csv_resume_1288,csv,0.002146463847675038
csv_1289,csv_resume_1289,csv,0.0003162229421634512
csv_1290,csv_resume_1290,csv,0.0016409819080281602
csv_1291,csv_resume_1291,csv,0.004334146754785129
csv_1292,csv_resume_1292,csv,0.0019178600906495093
csv_1293,csv_resume_1293,csv,0.002157434862256932
csv_1294,csv_resume_1294,csv,0.008050234715129669
csv_1295,csv_resume_1295,csv,0.0030082004237200312
csv_1296,csv_resume_1296,csv,0.011074450958679805
csv_1297,csv_resume_1297,csv,0.0024676089192915062
csv_1298,csv_resume_1298,csv,0.0051272691391292344
csv_1299,csv_resume_1299,csv,0.0024325406919791415
csv_1300,csv_resume_1300,csv,0.0016285167320836227
csv_1301,csv_resume_1301,csv,0.006688049218915457
csv_1302,csv_resume_1302,csv,0.00034070553377952716
csv_1303,csv_resume_1303,csv,0.038205530865348225
csv_1304,csv_resume_1304,csv,0.007103921466808679
csv_1305,csv_resume_1305,csv,0.005329314311525621
csv_1306,csv_resume_1306,csv,0.004541297259415072
csv_1307,csv_resume_1307,csv,0.004823141334895046
csv_1308,csv_resume_1308,csv,0.009170692577724467
csv_1309,csv_resume_1309,csv,0.002321499577986436
csv_1310,csv_resume_1310,csv,0.0003541316421935743
csv_1311,csv_resume_1311,csv,0.000476656778074545
csv_1312,csv_resume_1312,csv,0.003165091163727519
csv_1313,csv_resume_1313,csv,0.0038945593118325473
csv_1314,csv_resume_1314,csv,0.001014831589798864
csv_1315,csv_resume_1315,csv,0.00023266454321070251
csv_1316,csv_resume_1316,csv,0.0027970934821708537
csv_1317,csv_resume_1317,csv,0.001638716090737816
csv_1318,csv_resume_1318,csv,0.0009834327649364527
csv_1319,csv_resume_1319,csv,0.0023139663368728306
csv_1320,csv_resume_1320,csv,0.00037706361359033427
csv_1321,csv_resume_1321,csv,0.003841430725741973
csv_1322,csv_resume_1322,csv,0.000633111936808206
csv_1323,csv_resume_1323,csv,0.012933415203204082
csv_1324,csv_resume_1324,csv,0.0036751451250691385
csv_1325,csv_resume_1325,csv,0.0
csv_1326,csv_resume_1326,csv,0.0031609168592714016
csv_1327,csv_resume_1327,csv,0.0014823825910159835
csv_1328,csv_resume_1328,csv,0.0021421309651718373
csv_1329,csv_resume_1329,csv,0.0023852234732772435
csv_1330,csv_resume_1330,csv,0.004134517967516032
csv_1331,csv_resume_1331,csv,0.002143630973372471
csv_1332,csv_resume_1332,csv,0.0004808489877597903
csv_1333,csv_resume_1333,csv,0.0025187462597477187
csv_1334,csv_resume_1334,csv,0.003034668967243336
csv_1335,csv_resume_1335,csv,0.0004929139433456648
csv_1336,csv_resume_1336,csv,0.0028360683309120505
csv_1337,csv_resume_1337,csv,0.0011001023399691342
csv_1338,csv_resume_1338,csv,0.001470920727038326
csv_1339,csv_resume_1339,csv,0.054122146628946016
csv_1340,csv_resume_1340,csv,0.013538148273605326
csv_1341,csv_resume_1341,csv,0.0010271896691220368
csv_1342,csv_resume_1342,csv,0.0038194577262483966
csv_1343,csv_resume_1343,csv,0.0069913081504575855
csv_1344,csv_resume_1344,csv,0.010351430138385475
csv_1345,csv_resume_1345,csv,0.0028508856174847947
csv_1346,csv_resume_1346,csv,0.0008397919577135183
csv_1347,csv_resume_1347,csv,0.005689815232445502
csv_1348,csv_resume_1348,csv,0.032772080894287056
csv_1349,csv_resume_1349,csv,0.0002642918799347931
csv_1350,csv_resume_1350,csv,0.005447217835515433
csv_1351,csv_resume_1351,csv,0.0028245983675078343
csv_1352,csv_resume_1352,csv,0.0016826242548606317
csv_1353,csv_resume_1353,csv,0.012137076044323215
csv_1354,csv_resume_1354,csv,0.00967805415921854
csv_1355,csv_resume_1355,csv,0.0010479940374859692
csv_1356,csv_resume_1356,csv,0.00968766468561331
csv_1357,csv_resume_1357,csv,0.005594281152115021
csv_1358,csv_resume_1358,csv,0.0016388093082886368
csv_1359,csv_resume_1359,csv,0.00447384514098179
csv_1360,csv_resume_1360,csv,0.0006200034538918877
csv_1361,csv_resume_1361,csv,0.0011253184881940812
csv_1362,csv_resume_1362,csv,0.0003147078828724144
csv_1363,csv_resume_1363,csv,0.0006734980635277213
csv_1364,csv_resume_1364,csv,0.0006433969516252792
csv_1365,csv_resume_1365,csv,0.0005013960703939696
csv_1366,csv_resume_1366,csv,0.0010012665801346137
csv_1367,csv_resume_1367,csv,0.00365722532007166
csv_1368,csv_resume_1368,csv,0.006643614812228347
csv_1369,csv_resume_1369,csv,0.0006147002942077705
csv_1370,csv_resume_1370,csv,0.001545181733506422
csv_1371,csv_resume_1371,csv,0.007473835429402333
csv_1372,csv_resume_1372,csv,0.00033493723368549933
csv_1373,csv_resume_1373,csv,0.006159179143017269
csv_1374,csv_resume_1374,csv,0.0015121587336458069
csv_1375,csv_resume_1375,csv,0.0021119377511485747
csv_1376,csv_resume_1376,csv,0.004092336367448411
csv_1377,csv_resume_1377,csv,0.0005362140518040186
csv_1378,csv_resume_1378,csv,0.019703791641187827
csv_1379,csv_resume_1379,csv,0.0012932377513494775
csv_1380,csv_resume_1380,csv,0.0018024898883462952
csv_1381,csv_resume_1381,csv,0.006275159339082781
csv_1382,csv_resume_1382,csv,0.008199584186605676
csv_1383,csv_resume_1383,csv,0.003233405776534752
csv_1384,csv_resume_1384,csv,0.0
csv_1385,csv_resume_1385,csv,0.010200481256080269
csv_1386,csv_resume_1386,csv,0.0009138117539612301
csv_1387,csv_resume_1387,csv,0.00032742154002998747
csv_1388,csv_resume_1388,csv,0.001868445697431941
csv_1389,csv_resume_1389,csv,0.0012950942833675513
csv_1390,csv_resume_1390,csv,0.0022472798293082393
csv_1391,csv_resume_1391,csv,0.006542910265042495
csv_1392,csv_resume_1392,csv,0.0013029339091606667
csv_1393,csv_resume_1393,csv,0.0006021082048867554
csv_1394,csv_resume_1394,csv,0.004817105856077246
csv_1395,csv_resume_1395,csv,0.007469460276362522
csv_1396,csv_resume_1396,csv,0.0050187676906685765
csv_1397,csv_resume_1397,csv,0.00018785999726369292
csv_1398,csv_resume_1398,csv,0.0006184595707561989
csv_1399,csv_resume_1399,csv,0.0012691055141519107
csv_1400,csv_resume_1400,csv,0.001458859969097461
csv_1401,csv_resume_1401,csv,0.001485068108487792
csv_1402,csv_resume_1402,csv,0.0024944774604604317
csv_1403,csv_resume_1403,csv,0.001197027328816641
csv_1404,csv_resume_1404,csv,0.0013066975094596961
csv_1405,csv_resume_1405,csv,0.0035734090486596137
csv_1406,csv_resume_1406,csv,0.0010966924850689356
csv_1407,csv_resume_1407,csv,0.0016299305688772785
csv_1408,csv_resume_1408,csv,0.0032001593309152246
csv_1409,csv_resume_1409,csv,0.003763893385266491
csv_1410,csv_resume_1410,csv,0.002333647477990751
csv_1411,csv_resume_1411,csv,0.002913448322265081
csv_1412,csv_resume_1412,csv,0.0007544036695263308
csv_1413,csv_resume_1413,csv,0.0009110001013059309
csv_1414,csv_resume_1414,csv,0.0031533526820916175
csv_1415,csv_resume_1415,csv,0.0016424311450768153
csv_1416,csv_resume_1416,csv,0.002056588057707586
csv_1417,csv_resume_1417,csv,0.0014692841198374073
csv_1418,csv_resume_1418,csv,0.001159578511982511
csv_1419,csv_resume_1419,csv,0.0010986248627329733
csv_1420,csv_resume_1420,csv,0.0011564656748745278
csv_1421,csv_resume_1421,csv,0.0005895582885072483
csv_1422,csv_resume_1422,csv,0.0005475290516509703
csv_1423,csv_resume_1423,csv,0.0009291886224374257
csv_1424,csv_resume_1424,csv,0.00048449810917031415
csv_1425,csv_resume_1425,csv,0.003922210238303479
csv_1426,csv_resume_1426,csv,0.002442296771127993
csv_1427,csv_resume_1427,csv,0.006460925542167779
csv_1428,csv_resume_1428,csv,0.01116872334981757
csv_1429,csv_resume_1429,csv,0.0022861779990729714
csv_1430,csv_resume_1430,csv,0.0016932785990875908
csv_1431,csv_resume_1431,csv,0.0031190927149706863
csv_1432,csv_resume_1432,csv,0.002671069268032193
csv_1433,csv_resume_1433,csv,0.00023551376501397084
csv_1434,csv_resume_1434,csv,0.0007887317333669314
csv_1435,csv_resume_1435,csv,0.00277121758806335
csv_1436,csv_resume_1436,csv,0.0012516838653681014
csv_1437,csv_resume_1437,csv,0.0017665771073326025
csv_1438,csv_resume_1438,csv,0.0004108277225770649
csv_1439,csv_resume_1439,csv,0.0015332071899520068
csv_1440,csv_resume_1440,csv,0.007486159213045718
csv_1441,csv_resume_1441,csv,0.003523088052925986
csv_1442,csv_resume_1442,csv,0.0001925392645746694
csv_1443,csv_resume_1443,csv,0.0003914615994130521
csv_1444,csv_resume_1444,csv,0.03516166813350856
csv_1445,csv_resume_1445,csv,0.005503694862330162
csv_1446,csv_resume_1446,csv,0.00027967802811413813
csv_1447,csv_resume_1447,csv,0.004864827951948755
csv_1448,csv_resume_1448,csv,0.010485385409396841
csv_1449,csv_resume_1449,csv,0.00283163158332409
csv_1450,csv_resume_1450,csv,0.0010431738661819834
csv_1451,csv_resume_1451,csv,0.0004396675009231008
csv_1452,csv_resume_1452,csv,0.0028891689840971086
csv_1453,csv_resume_1453,csv,0.0011606797718282948
csv_1454,csv_resume_1454,csv,0.000793821443996663
csv_1455,csv_resume_1455,csv,0.0032588828759764175
csv_1456,csv_resume_1456,csv,0.0005758663221307384
csv_1457,csv_resume_1457,csv,0.0020129614921114616
csv_1458,csv_resume_1458,csv,0.0056407051971983195
csv_1459,csv_resume_1459,csv,0.0012046788304112275
csv_1460,csv_resume_1460,csv,0.005027103974826423
csv_1461,csv_resume_1461,csv,0.008829926705033617
csv_1462,csv_resume_1462,csv,0.002517522034930614
csv_1463,csv_resume_1463,csv,0.003785104906937009
csv_1464,csv_resume_1464,csv,0.0007442801902587113
csv_1465,csv_resume_1465,csv,0.0013024474338044945
csv_1466,csv_resume_1466,csv,0.0016788716736172691
csv_1467,csv_resume_1467,csv,0.004154971723135923
csv_1468,csv_resume_1468,csv,0.00020096429729162316
csv_1469,csv_resume_1469,csv,0.0004517147354780272
csv_1470,csv_resume_1470,csv,0.007978431361182654
csv_1471,csv_resume_1471,csv,0.0050418000769634815
csv_1472,csv_resume_1472,csv,0.0010799676765642086
csv_1473,csv_resume_1473,csv,0.0003265627580718753
csv_1474,csv_resume_1474,csv,0.00039921190010726033
csv_1475,csv_resume_1475,csv,0.004082151511164971
csv_1476,csv_resume_1476,csv,0.0018011210598098085
csv_1477,csv_resume_1477,csv,0.0009794709588556196
csv_1478,csv_resume_1478,csv,0.00440915969011576
csv_1479,csv_resume_1479,csv,0.005620592210474526
csv_1480,csv_resume_1480,csv,0.00043999789259822534
csv_1481,csv_resume_1481,csv,0.00523233564366425
csv_1482,csv_resume_1482,csv,0.006490977503914879
csv_1483,csv_resume_1483,csv,0.008155428219492736
csv_1484,csv_resume_1484,csv,0.008266429669906743
csv_1485,csv_resume_1485,csv,0.0022101193009528316
csv_1486,csv_resume_1486,csv,0.005511281540469165
csv_1487,csv_resume_1487,csv,0.004845319802168657
csv_1488,csv_resume_1488,csv,0.0
csv_1489,csv_resume_1489,csv,0.001487622332315778
csv_1490,csv_resume_1490,csv,0.00064974636603768
csv_1491,csv_resume_1491,csv,0.0014592401219652165
csv_1492,csv_resume_1492,csv,0.0021218463200644512
csv_1493,csv_resume_1493,csv,0.0019538593458260684
csv_1494,csv_resume_1494,csv,0.005909979279539223
csv_1495,csv_resume_1495,csv,0.002448091463781885
csv_1496,csv_resume_1496,csv,0.0002913971515884743
csv_1497,csv_resume_1497,csv,0.0013705674951367953
csv_1498,csv_resume_1498,csv,0.016110836132609253
csv_1499,csv_resume_1499,csv,0.006683873390913817
csv_1500,csv_resume_1500,csv,0.0005368838086448532
csv_1501,csv_resume_1501,csv,0.0015450604874161725
csv_1502,csv_resume_1502,csv,0.0003553005393125494
csv_1503,csv_resume_1503,csv,0.006809482875624535
csv_1504,csv_resume_1504,csv,0.008756752643682116
csv_1505,csv_resume_1505,csv,0.004270092135129972
csv_1506,csv_resume_1506,csv,0.001463848982154931
csv_1507,csv_resume_1507,csv,0.001301388390132864
csv_1508,csv_resume_1508,csv,0.0007776045867193543
csv_1509,csv_resume_1509,csv,0.00064974636603768
csv_1510,csv_resume_1510,csv,0.0015939975872115285
csv_1511,csv_resume_1511,csv,0.005682512941031352
csv_1512,csv_resume_1512,csv,0.001531005937112005
csv_1513,csv_resume_1513,csv,0.003509007224775749
csv_1514,csv_resume_1514,csv,0.0031617702676046433
csv_1515,csv_resume_1515,csv,0.004254823181602188
csv_1516,csv_resume_1516,csv,0.0009309214034934225
csv_1517,csv_resume_1517,csv,0.0024458202998504383
csv_1518,csv_resume_1518,csv,0.005299635785866284
csv_1519,csv_resume_1519,csv,0.0009739993543021643
csv_1520,csv_resume_1520,csv,0.000377089281036204
csv_1521,csv_resume_1521,csv,0.0036408009974162403
csv_1522,csv_resume_1522,csv,0.006214440017410184
csv_1523,csv_resume_1523,csv,0.00576628616405408
csv_1524,csv_resume_1524,csv,0.0006038404130551026
csv_1525,csv_resume_1525,csv,0.001362098365226317
csv_1526,csv_resume_1526,csv,0.0002233142039776751
csv_1527,csv_resume_1527,csv,0.002332922371192238
csv_1528,csv_resume_1528,csv,0.0017974514460552561
csv_1529,csv_resume_1529,csv,0.012005298071795338
csv_1530,csv_resume_1530,csv,0.004714666766710839
csv_1531,csv_resume_1531,csv,0.002627008767970029
csv_1532,csv_resume_1532,csv,0.005888754110164023
csv_1533,csv_resume_1533,csv,0.006670656797772012
csv_1534,csv_resume_1534,csv,0.006756301698313462
csv_1535,csv_resume_1535,csv,0.005084183707870545
csv_1536,csv_resume_1536,csv,0.004145229975503904
csv_1537,csv_resume_1537,csv,0.0024165279247988555
csv_1538,csv_resume_1538,csv,0.0022619583389636533
csv_1539,csv_resume_1539,csv,0.0008040125271253168
csv_1540,csv_resume_1540,csv,0.004122062176310176
csv_1541,csv_resume_1541,csv,0.00900198584016441
csv_1542,csv_resume_1542,csv,0.0019410694625682566
csv_1543,csv_resume_1543,csv,0.012244307874292263
csv_1544,csv_resume_1544,csv,0.006029859620501216
csv_1545,csv_resume_1545,csv,0.0033895586955197577
csv_1546,csv_resume_1546,csv,0.00749431042269636
csv_1547,csv_resume_1547,csv,0.0005096530958026194
csv_1548,csv_resume_1548,csv,0.008426733911614796
csv_1549,csv_resume_1549,csv,0.006766665164609607
csv_1550,csv_resume_1550,csv,0.004877071395985694
csv_1551,csv_resume_1551,csv,0.0006209133889287868
csv_1552,csv_resume_1552,csv,0.0015655951382493312
csv_1553,csv_resume_1553,csv,0.00079123346168026
csv_1554,csv_resume_1554,csv,0.007375322842984292
csv_1555,csv_resume_1555,csv,0.004603756520139737
csv_1556,csv_resume_1556,csv,0.00028400991485332813
csv_1557,csv_resume_1557,csv,0.0009445170152268647
csv_1558,csv_resume_1558,csv,0.006528874430686544
csv_1559,csv_resume_1559,csv,0.001086001330471314
csv_1560,csv_resume_1560,csv,0.008495896757777741
csv_1561,csv_resume_1561,csv,0.000597838858391387
csv_1562,csv_resume_1562,csv,0.002602348162457769
csv_1563,csv_resume_1563,csv,0.0
csv_1564,csv_resume_1564,csv,0.0035062135045212947
csv_1565,csv_resume_1565,csv,0.0062371418958093346
csv_1566,csv_resume_1566,csv,0.0002168954348545647
csv_1567,csv_resume_1567,csv,0.010701682531221992
csv_1568,csv_resume_1568,csv,0.0025489296322651774
csv_1569,csv_resume_1569,csv,0.000527910174241033
csv_1570,csv_resume_1570,csv,0.0017102961514847196
csv_1571,csv_resume_1571,csv,0.0008006875778792812
csv_1572,csv_resume_1572,csv,0.0013550139952443916
csv_1573,csv_resume_1573,csv,0.004142066322646194
csv_1574,csv_resume_1574,csv,0.000843709530846361
csv_1575,csv_resume_1575,csv,0.00688342538100255
csv_1576,csv_resume_1576,csv,0.01312762744527909
csv_1577,csv_resume_1577,csv,0.01733441767657803
csv_1578,csv_resume_1578,csv,0.002094066093864371
csv_1579,csv_resume_1579,csv,0.0006852021306716572
csv_1580,csv_resume_1580,csv,0.002099769596190714
csv_1581,csv_resume_1581,csv,0.010497515498013144
csv_1582,csv_resume_1582,csv,0.008014587714841096
csv_1583,csv_resume_1583,csv,0.005049789699739401
csv_1584,csv_resume_1584,csv,0.0002816489796408738
csv_1585,csv_resume_1585,csv,0.007072905505497476
csv_1586,csv_resume_1586,csv,0.007518847822552617
csv_1587,csv_resume_1587,csv,0.002977183145157792
csv_1588,csv_resume_1588,csv,0.006132721984338662
csv_1589,csv_resume_1589,csv,0.0005669972985094965
csv_1590,csv_resume_1590,csv,0.01614027957852373
csv_1591,csv_resume_1591,csv,0.0028731042447279814
csv_1592,csv_resume_1592,csv,0.004125143435221649
csv_1593,csv_resume_1593,csv,0.0039830323628659535
csv_1594,csv_resume_1594,csv,0.002762211440976449
csv_1595,csv_resume_1595,csv,0.0
csv_1596,csv_resume_1596,csv,0.0004515463270451973
csv_1597,csv_resume_1597,csv,0.002512222959466604
csv_1598,csv_resume_1598,csv,0.00884360579589289
csv_1599,csv_resume_1599,csv,0.004664563116861389
csv_1600,csv_resume_1600,csv,0.001355790758073738
csv_1601,csv_resume_1601,csv,0.0008332499017842743
csv_1602,csv_resume_1602,csv,0.0029756623343755143
csv_1603,csv_resume_1603,csv,0.0024809932517016456
csv_1604,csv_resume_1604,csv,0.005500628867186106
csv_1605,csv_resume_1605,csv,0.006302915475590302
csv_1606,csv_resume_1606,csv,0.0012602859737595212
csv_1607,csv_resume_1607,csv,0.003612164508054721
csv_1608,csv_resume_1608,csv,0.003000396319433848
csv_1609,csv_resume_1609,csv,0.003618746376615175
csv_1610,csv_resume_1610,csv,0.003468283341713806
csv_1611,csv_resume_1611,csv,0.00032883859669514053
csv_1612,csv_resume_1612,csv,0.005872170659533405
csv_1613,csv_resume_1613,csv,0.005241022379866404
csv_1614,csv_resume_1614,csv,0.0018770336726515106
csv_1615,csv_resume_1615,csv,0.0006140792512706566
csv_1616,csv_resume_1616,csv,0.0041628893286085695
csv_1617,csv_resume_1617,csv,0.0023272867034723078
csv_1618,csv_resume_1618,csv,0.006488258402370637
csv_1619,csv_resume_1619,csv,0.0011856581774357933
csv_1620,csv_resume_1620,csv,0.005240427416089057
csv_1621,csv_resume_1621,csv,0.0027317896674656375
csv_1622,csv_resume_1622,csv,0.002669867126413577
csv_1623,csv_resume_1623,csv,0.005315430618526421
csv_1624,csv_resume_1624,csv,0.004082306012698087
csv_1625,csv_resume_1625,csv,0.007927707206117695
csv_1626,csv_resume_1626,csv,0.0007598372678243924
csv_1627,csv_resume_1627,csv,0.0132955234892126
csv_1628,csv_resume_1628,csv,0.0037705061004157047
csv_1629,csv_resume_1629,csv,0.0029047917724136616
csv_1630,csv_resume_1630,csv,0.0018375258931330632
csv_1631,csv_resume_1631,csv,0.000638521367147373
csv_1632,csv_resume_1632,csv,0.008761675552318784
csv_1633,csv_resume_1633,csv,0.0010090356794794201
csv_1634,csv_resume_1634,csv,0.002062304469260417
csv_1635,csv_resume_1635,csv,0.001141345960383002
csv_1636,csv_resume_1636,csv,0.00014115865016379686
csv_1637,csv_resume_1637,csv,0.004677530266977084
csv_1638,csv_resume_1638,csv,0.0
csv_1639,csv_resume_1639,csv,0.0005410871880404436
csv_1640,csv_resume_1640,csv,0.0013835706643922515
csv_1641,csv_resume_1641,csv,0.00975683387393043
csv_1642,csv_resume_1642,csv,0.0007322442867832451
csv_1643,csv_resume_1643,csv,0.004795315301737272
csv_1644,csv_resume_1644,csv,0.0014681384352334748
csv_1645,csv_resume_1645,csv,0.0007530970022797122
csv_1646,csv_resume_1646,csv,0.00028175963051577324
csv_1647,csv_resume_1647,csv,0.003194329766846327
csv_1648,csv_resume_1648,csv,0.004642027713533351
csv_1649,csv_resume_1649,csv,0.0010616489552682496
csv_1650,csv_resume_1650,csv,0.0013151317984526627
csv_1651,csv_resume_1651,csv,0.0011659563436396422
csv_1652,csv_resume_1652,csv,0.0033560859475301515
csv_1653,csv_resume_1653,csv,0.0031238831404531374
csv_1654,csv_resume_1654,csv,0.0
csv_1655,csv_resume_1655,csv,0.0005599170961000686
csv_1656,csv_resume_1656,csv,0.0006030762994059333
